,length,condition,lat,lon,intersection,model_type,id,road
485,439.9999999999977,NaN,22.2935366414365,91.87486904452365,,link,10485,N1
486,3.0,A,22.2944653526717,91.876717971374,,bridge,10486,N1
487,257.000000000005,NaN,22.2953676113168,91.87873538682766,,link,10487,N1
488,116.13,A,22.2962698699619,91.8807528022813,,bridge,10488,N1
489,967.9999999999893,NaN,22.2975533965194,91.88405204228555,,link,10489,N1
490,3.0,B,22.2988369230769,91.8873512822898,,bridge,10490,N1
491,1270.9999999999866,NaN,22.30046975063535,91.8933047823343,,link,10491,N1
492,3.1,B,22.3021025781938,91.8992582823788,,bridge,10492,N1
493,556.0000000000116,NaN,22.30281956421155,91.90184050208384,,link,10493,N1
494,3.0,A,22.3035365502293,91.9044227217889,,bridge,10494,N1
495,1171.999999999997,NaN,22.30592776898255,91.90931901136615,,link,10495,N1
496,3.0,A,22.3083189877358,91.9142153009434,,bridge,10496,N1
497,872.9999999999905,NaN,22.3110368354226,91.91726646937761,,link,10497,N1
498,3.0,A,22.3137546831094,91.9203176378118,,bridge,10498,N1
499,431.00000000004,NaN,22.3148217915547,91.92195016890591,N107,link,10499,N1
500,4.0,,22.3158889,91.9235827,N107,intersection,10500,N1
501,80.99999999996044,NaN,22.31581785447365,91.9239675565789,,link,10501,N1
502,3.0,A,22.3157468089473,91.9243524131578,,bridge,10502,N1
503,1050.0000000000114,NaN,22.3147516848736,91.9291678221789,,link,10503,N1
504,5.3,A,22.3137565607999,91.9339832312,,bridge,10504,N1
505,1855.0000000000182,NaN,22.311097985361748,91.94118596458216,,link,10505,N1
506,3.0,A,22.3084394099236,91.9483886979643,,bridge,10506,N1
507,2320.9999999999695,NaN,22.30452050716175,91.95711723528215,,link,10507,N1
508,50.3,B,22.3006016043999,91.9658457726,,bridge,10508,N1
509,2253.0000000000427,NaN,22.29587340207055,91.97460629891316,,link,10509,N1
510,12.4,A,22.2911451997412,91.9833668252263,,bridge,10510,N1
511,1113.999999999976,NaN,22.288538607953903,91.98783801161315,,link,10511,N1
512,61.0,B,22.2859320161666,91.992309198,,bridge,10512,N1
513,940.9999999999741,NaN,22.283537242731903,91.99593318381079,,link,10513,N1
514,14.0,B,22.2811424692972,91.9995571696216,,bridge,10514,N1
515,1394.0000000000055,NaN,22.27611602214855,92.0025772098108,,link,10515,N1
516,3.0,A,22.2710895749999,92.00559725,,bridge,10516,N1
517,1136.000000000024,NaN,22.2661254747983,92.00645041693545,,link,10517,N1
518,15.2,B,22.2611613745967,92.0073035838709,,bridge,10518,N1
519,245.00000000000455,NaN,22.26010648015545,92.0077073538402,,link,10519,N1
520,9.8,C,22.2590515857142,92.0081111238095,,bridge,10520,N1
521,521.9999999999914,NaN,22.2569945340884,92.0092066262704,,link,10521,N1
522,9.2,A,22.2549374824626,92.0103021287313,,bridge,10522,N1
523,269.00000000000546,NaN,22.25402872193035,92.0111370008398,,link,10523,N1
524,6.0,A,22.2531199613981,92.0119718729483,,bridge,10524,N1
525,651.9999999999868,NaN,22.25091648815715,92.01390298776789,,link,10525,N1
526,9.4,A,22.2487130149162,92.0158341025875,,bridge,10526,N1
527,1247.9999999999905,NaN,22.2445495862681,92.01881296809955,,link,10527,N1
528,14.0,A,22.24038615762,92.0217918336116,,bridge,10528,N1
529,466.0000000000082,NaN,22.2385103554287,92.0225282912662,,link,10529,N1
530,14.0,A,22.2366345532374,92.0232647489208,,bridge,10530,N1
531,651.9999999999868,NaN,22.23406618796125,92.02411520501595,,link,10531,N1
532,12.7,B,22.2314978226851,92.0249656611111,,bridge,10532,N1
533,435.0000000000023,NaN,22.22877933777275,92.0257153484045,,link,10533,N1
534,9.4,B,22.2260608528604,92.0264650356979,,bridge,10534,N1
535,435.0000000000023,NaN,22.22416642132815,92.02692181682849,,link,10535,N1
536,14.0,A,22.2222719897959,92.0273785979591,,bridge,10536,N1
537,782.0000000000391,NaN,22.21892967014065,92.02820081868825,,link,10537,N1
538,9.2,A,22.2155873504854,92.0290230394174,,bridge,10538,N1
539,1282.9999999999586,NaN,22.21134500216575,92.0326777546737,,link,10539,N1
540,50.4,C,22.2071026538461,92.03633246993,,bridge,10540,N1
541,338.0000000000223,NaN,22.206043206813348,92.0373318519668,,link,10541,N1
542,9.2,B,22.2049837597806,92.0383312340036,,bridge,10542,N1
543,4017.9999999999723,NaN,22.189450827655648,92.0458118887895,,link,10543,N1
544,12.3,B,22.1739178955307,92.0532925435754,,bridge,10544,N1
545,2695.00000000005,NaN,22.1662725880879,92.06074942662639,,link,10545,N1
546,211.0,B,22.1586272806451,92.0682063096774,,bridge,10546,N1
547,1139.9999999999864,NaN,22.1542397976041,92.06891969076099,,link,10547,N1
548,9.2,A,22.1498523145631,92.0696330718446,,bridge,10548,N1
549,1445.9999999999695,NaN,22.1434022737486,92.06978159999414,,link,10549,N1
550,12.4,A,22.1369522329341,92.0699301281437,,bridge,10550,N1
551,500.0,NaN,22.1347365378956,92.07004333239479,,link,10551,N1
552,15.4,A,22.1325208428571,92.0701565366459,,bridge,10552,N1
553,298.0000000000018,NaN,22.131218435714253,92.07037950403719,,link,10553,N1
554,33.65,A,22.1299160285714,92.0706024714285,,bridge,10554,N1
555,252.9999999999859,NaN,22.12882491480115,92.07080184952865,,link,10555,N1
556,27.9,A,22.1277338010309,92.0710012276288,,bridge,10556,N1
557,513.0000000000337,NaN,22.125405700001302,92.0713511379789,,link,10557,N1
558,15.4,A,22.1230775989717,92.071701048329,,bridge,10558,N1
559,343.00000000001774,NaN,22.1217825498186,92.07183578090326,,link,10559,N1
560,20.4,A,22.1204875006655,92.0719705134775,,bridge,10560,N1
561,841.9999999999845,NaN,22.1169199928859,92.0723287088664,,link,10561,N1
562,5.0,A,22.1133524851063,92.0726869042553,,bridge,10562,N1
563,1283.0000000000155,NaN,22.10775959255315,92.07337090212765,N108,link,10563,N1
564,4.0,,22.1021667,92.0740549,N108,intersection,10564,N1
565,276.9999999999868,NaN,22.100222635,92.07442766099999,,link,10565,N1
566,7.2,A,22.09827857,92.074800422,,bridge,10566,N1
567,829.9999999999841,NaN,22.0959280352252,92.07765261077475,,link,10567,N1
568,11.2,A,22.0935775004504,92.0805047995495,,bridge,10568,N1
569,1706.9999999999936,NaN,22.08882216601465,92.08685086867425,,link,10569,N1
570,2.0,A,22.0840668315789,92.093196937799,,bridge,10570,N1
571,708.0000000000268,NaN,22.08229371978945,92.09584123461374,,link,10571,N1
572,12.6,A,22.080520608,92.0984855314285,,bridge,10572,N1
573,1399.9999999999773,NaN,22.07504034467795,92.10138047757864,,link,10573,N1
574,30.3,A,22.0695600813559,92.1042754237288,,bridge,10574,N1
575,235.99999999999,NaN,22.0687350185931,92.10491421363115,,link,10575,N1
576,2.0,A,22.0679099558303,92.1055530035335,,bridge,10576,N1
577,525.0000000000341,NaN,22.06583333580985,92.10632955650355,,link,10577,N1
578,38.5,A,22.0637567157894,92.1071061094736,,bridge,10578,N1
579,329.9999999999841,NaN,22.0623214328947,92.1074197397368,,link,10579,N1
580,2.5,A,22.06088615,92.10773337,,bridge,10580,N1
581,509.9999999999909,NaN,22.05869563276695,92.10840941461166,,link,10581,N1
582,8.2,A,22.0565051155339,92.1090854592233,,bridge,10582,N1
583,512.0000000000005,NaN,22.05421737873465,92.10907342396645,,link,10583,N1
584,12.6,A,22.0519296419354,92.1090613887096,,bridge,10584,N1
585,387.00000000000045,NaN,22.0501504826989,92.1086276203229,,link,10585,N1
586,6.0,A,22.0483713234624,92.1081938519362,,bridge,10586,N1
587,535.000000000025,NaN,22.04623379004,92.10762840243865,,link,10587,N1
588,13.64,A,22.0440962566176,92.1070629529411,,bridge,10588,N1
589,835.9999999999559,NaN,22.040843054597453,92.1055260311097,,link,10589,N1
590,2.5,A,22.0375898525773,92.1039891092783,,bridge,10590,N1
591,652.0000000000437,NaN,22.03472736861665,92.10405688797246,,link,10591,N1
592,2.5,A,22.031864884656,92.1041246666666,,bridge,10592,N1
593,377.00000000000955,NaN,22.030283124146152,92.10377699696966,,link,10593,N1
594,68.8,A,22.0287013636363,92.1034293272727,,bridge,10594,N1
595,321.9999999999459,NaN,22.02735295556675,92.10306303582766,,link,10595,N1
596,2.0,A,22.0260045474972,92.1026967443826,,bridge,10596,N1
597,650.0000000000341,NaN,22.02325128767055,92.10206225626496,,link,10597,N1
598,10.0,A,22.0204980278439,92.1014277681473,,bridge,10598,N1
599,1831.0000000000173,NaN,22.0141590390832,92.0971021747188,,link,10599,N1
600,3.0,A,22.0078200503225,92.0927765812903,,bridge,10600,N1
601,491.9999999999618,NaN,22.005996332150453,92.09167260795695,,link,10601,N1
602,12.6,A,22.0041726139784,92.0905686346236,,bridge,10602,N1
603,508.0000000000382,NaN,22.002301126989202,92.0894440056451,,link,10603,N1
604,6.2,A,22.00042964,92.0883193766666,,bridge,10604,N1
605,544.9999999999591,NaN,21.99813280208405,92.0878891446404,,link,10605,N1
606,3.0,A,21.9958359641681,92.0874589126142,,bridge,10606,N1
607,11.000000000024102,NaN,21.995788483180903,92.087452488574,,link,10607,N1
608,12.4,A,21.9957410021937,92.0874460645338,,bridge,10608,N1
609,423.9999999999782,NaN,21.99398722045165,92.0869021359535,,link,10609,N1
610,58.5,A,21.9922334387096,92.0863582073732,,bridge,10610,N1
611,232.00000000002774,NaN,21.991256841542302,92.0860220868116,,link,10611,N1
612,14.2,A,21.990280244375,92.08568596625,,bridge,10612,N1
613,408.00000000001546,NaN,21.988660559256452,92.0848401658836,,link,10613,N1
614,24.2,A,21.9870408741379,92.0839943655172,,bridge,10614,N1
615,669.9999999999591,NaN,21.9844724589557,92.08238384596609,,link,10615,N1
616,22.5,A,21.9819040437735,92.080773326415,,bridge,10616,N1
617,266.9999999999959,NaN,21.98118320357965,92.07982247679016,,link,10617,N1
618,18.7,A,21.9804623633858,92.0788716271653,,bridge,10618,N1
619,345.0000000000273,NaN,21.9798804688274,92.0773604267405,,link,10619,N1
620,3.5,A,21.979298574269,92.0758492263157,,bridge,10620,N1
621,1089.999999999975,NaN,21.9765834886094,92.07208485263669,,link,10621,N1
622,2.5,A,21.9738684029498,92.0683204789577,,bridge,10622,N1
623,752.0000000000095,NaN,21.9714132613153,92.0662352953299,,link,10623,N1
624,1.5,A,21.9689581196808,92.0641501117021,,bridge,10624,N1
625,670.9999999999923,NaN,21.96558598846785,92.0637334940863,,link,10625,N1
626,22.4,A,21.9622138572549,92.0633168764705,,bridge,10626,N1
627,386.0000000000241,NaN,21.960726984272597,92.06429800315459,,link,10627,N1
628,8.2,A,21.9592401112903,92.0652791298387,,bridge,10628,N1
629,317.0000000000073,NaN,21.9586361374633,92.06583620582845,,link,10629,N1
630,3.0,A,21.9580321636363,92.0663932818182,,bridge,10630,N1
631,615.9999999999854,NaN,21.9550558521636,92.06710354513174,,link,10631,N1
632,22.4,A,21.9520795406909,92.0678138084453,,bridge,10632,N1
633,752.0000000000095,NaN,21.948739456354097,92.06737123469985,,link,10633,N1
634,1.4,A,21.9453993720173,92.0669286609544,,bridge,10634,N1
635,1163.000000000011,NaN,21.940714193732198,92.0647356922658,,link,10635,N1
636,4.5,A,21.9360290154471,92.0625427235772,,bridge,10636,N1
637,251.9999999999527,NaN,21.9349872284745,92.06210443886366,,link,10637,N1
638,9.3,A,21.9339454415019,92.0616661541501,,bridge,10638,N1
639,216.00000000000819,NaN,21.93312705705665,92.0612335560559,,link,10639,N1
640,4.5,A,21.9323086726114,92.0608009579617,,bridge,10640,N1
641,254.99999999999545,NaN,21.931344961305697,92.06024249773085,,link,10641,N1
642,4.7,A,21.93038125,92.0596840375,,bridge,10642,N1
643,1338.0000000000223,NaN,21.9241466052564,92.0597101681517,,link,10643,N1
644,2.0,A,21.9179119605128,92.0597362988034,,bridge,10644,N1
645,197.00000000000273,NaN,21.9173355634247,92.05986311507826,,link,10645,N1
646,3.0,A,21.9167591663366,92.0599899313531,,bridge,10646,N1
647,358.0000000000041,NaN,21.915415943482202,92.06026857016084,,link,10647,N1
648,4.0,A,21.9140727206278,92.0605472089686,,bridge,10648,N1
649,507.000000000005,NaN,21.9118478163804,92.0605566677915,,link,10649,N1
650,9.2,A,21.909622912133,92.0605661266144,,bridge,10650,N1
651,1991.9999999999618,NaN,21.900323282033348,92.0601336011525,,link,10651,N1
652,13.64,A,21.8910236519337,92.0597010756906,,bridge,10652,N1
653,1109.0000000000373,NaN,21.886122586651098,92.05935131023425,,link,10653,N1
654,9.3,A,21.8812215213685,92.0590015447779,,bridge,10654,N1
655,685.9999999999786,NaN,21.87817063076295,92.0590556930582,,link,10655,N1
656,3.0,A,21.8751197401574,92.0591098413385,,bridge,10656,N1
657,1393.000000000029,NaN,21.8689774408615,92.05929735628115,,link,10657,N1
658,3.0,A,21.8628351415656,92.0594848712238,,bridge,10658,N1
659,323.99999999995543,NaN,21.86140386064765,92.05983778989115,,link,10659,N1
660,56.4,A,21.8599725797297,92.0601907085585,,bridge,10660,N1
661,792.00000000003,NaN,21.85645068489245,92.06057416422394,,link,10661,N1
662,14.3,A,21.8529287900552,92.0609576198894,,bridge,10662,N1
663,230.99999999999454,NaN,21.8518941611848,92.0609533771936,,link,10663,N1
664,2.1,A,21.8508595323144,92.0609491344978,,bridge,10664,N1
665,963.9999999999986,NaN,21.8469148032464,92.06227379917375,,link,10665,N1
666,4.5,A,21.8429700741784,92.0635984638497,,bridge,10666,N1
667,322.9999999999791,NaN,21.84168182125065,92.0642655055273,,link,10667,N1
668,3.0,A,21.8403935683229,92.0649325472049,,bridge,10668,N1
669,796.0000000000491,NaN,21.83724844180475,92.06660306914385,,link,10669,N1
670,15.8,A,21.8341033152866,92.0682735910828,,bridge,10670,N1
671,711.9999999999891,NaN,21.83106456835755,92.06978857292235,,link,10671,N1
672,7.3,A,21.8280258214285,92.0713035547619,,bridge,10672,N1
673,276.00000000001046,NaN,21.82690450102035,92.0718250914966,,link,10673,N1
674,46.0,A,21.8257831806122,92.0723466282313,,bridge,10674,N1
675,545.9999999999923,NaN,21.82346302783025,92.07318338355469,,link,10675,N1
676,12.4,A,21.8211428750483,92.0740201388781,,bridge,10676,N1
677,336.9999999999891,NaN,21.819656067634597,92.07398218711859,,link,10677,N1
678,14.0,A,21.8181692602209,92.0739442353591,,bridge,10678,N1
679,1822.0000000000027,NaN,21.810796531392498,92.0755882240898,,link,10679,N1
680,14.0,A,21.8034238025641,92.0772322128205,,bridge,10680,N1
681,1771.9999999999914,NaN,21.79563890547555,92.07804310963606,,link,10681,N1
682,20.6,A,21.787854008387,92.0788540064516,,bridge,10682,N1
683,96.99999999997999,NaN,21.7874257461935,92.07890166122576,,link,10683,N1
684,21.0,A,21.786997484,92.0789493159999,,bridge,10684,N1
685,318.0000000000405,NaN,21.785596407555552,92.0790959257777,,link,10685,N1
686,14.2,B,21.7841953311111,92.0792425355555,,bridge,10686,N1
687,1431.9999999999595,NaN,21.77886462666665,92.0815785044444,,link,10687,N1
688,15.7,A,21.7735339222222,92.0839144733333,,bridge,10688,N1
689,328.0000000000314,NaN,21.772564128858498,92.08301221397039,,link,10689,N1
690,300.0,C,21.7715943354948,92.0821099546075,,bridge,10690,N1
691,3932.9999999999927,NaN,21.755870476995952,92.08236716458694,,link,10691,N1
692,9.3,B,21.7401466184971,92.0826243745664,,bridge,10692,N1
693,187.99999999998818,NaN,21.739354768823,92.08290600324065,,link,10693,N1
694,14.0,A,21.7385629191489,92.0831876319149,,bridge,10694,N1
695,673.9999999999782,NaN,21.735584889353852,92.08346823250155,,link,10695,N1
696,5.2,A,21.7326068595588,92.0837488330882,,bridge,10696,N1
697,183.00000000004957,NaN,21.73179734552525,92.0837822386435,,link,10697,N1
698,38.8,A,21.7309878314917,92.0838156441988,,bridge,10698,N1
699,781.9999999999823,NaN,21.72753088279955,92.0836798963374,,link,10699,N1
700,12.6,A,21.7240739341074,92.083544148476,,bridge,10700,N1
701,1839.999999999975,NaN,21.71666265500435,92.08210960440874,,link,10701,N1
702,12.8,A,21.7092513759013,92.0806750603415,,bridge,10702,N1
703,789.0000000000441,NaN,21.706040706499,92.07966034275135,,link,10703,N1
704,9.3,A,21.7028300370967,92.0786456251612,,bridge,10704,N1
705,3121.9999999999573,NaN,21.68955466351235,92.07772654999064,,link,10705,N1
706,59.6,A,21.676279289928,92.0768074748201,,bridge,10706,N1
707,473.0000000000132,NaN,21.6741921251058,92.07660336400579,,link,10707,N1
708,14.0,A,21.6721049602836,92.0763992531915,,bridge,10708,N1
709,966.0000000000082,NaN,21.66752270089895,92.07573544957225,,link,10709,N1
710,3.5,A,21.6629404415143,92.075071645953,,bridge,10710,N1
711,322.00000000000273,NaN,21.6614973716094,92.07508710621511,,link,10711,N1
712,54.4,A,21.6600543017045,92.0751025664772,,bridge,10712,N1
713,1060.9999999999786,NaN,21.6554551837636,92.07433224336515,,link,10713,N1
714,61.0,C,21.6508560658227,92.0735619202531,,bridge,10714,N1
715,319.0000000000168,NaN,21.649470413389402,92.0734455714811,,link,10715,N1
